"Date","Open","High","Low","Close","VWAP ‌VWAP‌ (y,y,y)","SDVWAP1+ ‌VWAP‌ (y,y,y)","SDVWAP1- ‌VWAP‌ (y,y,y)","SDVWAP2+ ‌VWAP‌ (y,y,y)","SDVWAP2- ‌VWAP‌ (y,y,y)","SDVWAP3+ ‌VWAP‌ (y,y,y)","SDVWAP3- ‌VWAP‌ (y,y,y)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","OI","Volume"
"Wed Jul 15 2026 10:54:00 GMT+0530 (India Standard Time)","152.30","152.80","150.00","150.20","149.86","161.49","138.22","173.13","126.58","184.77","114.95","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","9382425.00","255905.00"
"Wed Jul 15 2026 10:55:00 GMT+0530 (India Standard Time)","150.20","151.25","146.40","147.40","149.84","161.42","138.26","173.00","126.68","184.58","115.10","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","9488960.00","689975.00"
"Wed Jul 15 2026 10:56:00 GMT+0530 (India Standard Time)","147.40","149.95","145.60","148.50","149.83","161.38","138.28","172.93","126.73","184.48","115.18","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","9562865.00","392145.00"
"Wed Jul 15 2026 10:57:00 GMT+0530 (India Standard Time)","148.50","148.85","145.00","145.20","149.80","161.30","138.30","172.80","126.80","184.30","115.30","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","9714185.00","668330.00"
"Wed Jul 15 2026 10:58:00 GMT+0530 (India Standard Time)","145.20","146.40","144.15","144.15","149.77","161.24","138.30","172.72","126.82","184.19","115.35","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","9766380.00","421655.00"
"Wed Jul 15 2026 10:59:00 GMT+0530 (India Standard Time)","144.15","144.80","140.80","140.80","149.71","161.15","138.26","172.60","126.81","184.04","115.37","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","9809215.00","620620.00"
"Wed Jul 15 2026 11:00:00 GMT+0530 (India Standard Time)","140.80","143.80","139.60","141.90","149.61","161.02","138.20","172.43","126.79","183.84","115.38","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","9782045.00","873015.00"
"Wed Jul 15 2026 11:01:00 GMT+0530 (India Standard Time)","141.90","145.70","141.90","144.80","149.57","160.94","138.19","172.31","126.82","183.68","115.45","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","9906715.00","647335.00"
"Wed Jul 15 2026 11:02:00 GMT+0530 (India Standard Time)","144.80","145.00","142.70","143.85","149.54","160.89","138.19","172.24","126.83","183.59","115.48","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","9995960.00","372450.00"
"Wed Jul 15 2026 11:03:00 GMT+0530 (India Standard Time)","143.85","143.85","140.25","141.25","149.50","160.84","138.16","172.18","126.83","183.51","115.49","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","9994140.00","340015.00"
"Wed Jul 15 2026 11:04:00 GMT+0530 (India Standard Time)","141.25","145.40","141.25","144.30","149.47","160.79","138.16","172.10","126.84","183.42","115.52","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10000835.00","402025.00"
"Wed Jul 15 2026 11:05:00 GMT+0530 (India Standard Time)","144.30","145.80","143.10","143.45","149.45","160.74","138.15","172.04","126.86","183.33","115.56","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10095605.00","351455.00"
"Wed Jul 15 2026 11:06:00 GMT+0530 (India Standard Time)","143.45","144.00","142.35","142.70","149.43","160.72","138.14","172.00","126.86","183.29","115.57","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10125245.00","188175.00"
"Wed Jul 15 2026 11:07:00 GMT+0530 (India Standard Time)","142.70","146.65","142.40","145.70","149.41","160.68","138.15","171.94","126.88","183.21","115.61","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10113090.00","322075.00"
"Wed Jul 15 2026 11:08:00 GMT+0530 (India Standard Time)","145.95","146.60","145.00","145.95","149.40","160.64","138.15","171.89","126.91","183.14","115.66","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10092810.00","291200.00"
"Wed Jul 15 2026 11:09:00 GMT+0530 (India Standard Time)","146.00","148.50","145.75","148.10","149.39","160.61","138.17","171.83","126.95","183.04","115.73","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10095410.00","393380.00"
"Wed Jul 15 2026 11:10:00 GMT+0530 (India Standard Time)","148.35","150.00","147.35","147.40","149.38","160.55","138.21","171.72","127.04","182.89","115.87","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10078315.00","668200.00"
"Wed Jul 15 2026 11:11:00 GMT+0530 (India Standard Time)","148.10","148.10","143.15","144.35","149.35","160.49","138.21","171.63","127.07","182.77","115.93","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10092095.00","494065.00"
"Wed Jul 15 2026 11:12:00 GMT+0530 (India Standard Time)","144.35","144.35","139.10","139.10","149.27","160.39","138.15","171.51","127.04","182.63","115.92","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10100935.00","746005.00"
"Wed Jul 15 2026 11:13:00 GMT+0530 (India Standard Time)","139.10","140.00","135.45","137.20","149.12","160.25","138.00","171.37","126.87","182.50","115.75","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10135580.00","1030510.00"
"Wed Jul 15 2026 11:14:00 GMT+0530 (India Standard Time)","137.20","137.20","133.25","136.10","148.99","160.14","137.84","171.29","126.69","182.44","115.54","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10110295.00","787410.00"
"Wed Jul 15 2026 11:15:00 GMT+0530 (India Standard Time)","136.10","137.90","135.00","137.05","148.90","160.06","137.74","171.22","126.59","182.38","115.43","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10195250.00","561600.00"
"Wed Jul 15 2026 11:16:00 GMT+0530 (India Standard Time)","137.05","137.90","133.30","137.00","148.81","159.98","137.63","171.15","126.46","182.33","115.29","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10310495.00","623675.00"
"Wed Jul 15 2026 11:17:00 GMT+0530 (India Standard Time)","137.00","139.85","137.00","138.25","148.73","159.89","137.56","171.06","126.39","182.23","115.22","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10355670.00","650260.00"
"Wed Jul 15 2026 11:18:00 GMT+0530 (India Standard Time)","138.25","142.35","137.60","142.35","148.67","159.82","137.52","170.96","126.37","182.11","115.23","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10358725.00","593840.00"
"Wed Jul 15 2026 11:19:00 GMT+0530 (India Standard Time)","142.35","144.30","140.10","141.30","148.60","159.71","137.49","170.83","126.38","181.94","115.26","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10239580.00","836225.00"
"Wed Jul 15 2026 11:20:00 GMT+0530 (India Standard Time)","141.30","141.30","137.40","137.70","148.55","159.65","137.44","170.76","126.34","181.86","115.23","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10221900.00","461695.00"
"Wed Jul 15 2026 11:21:00 GMT+0530 (India Standard Time)","137.70","140.30","136.15","138.85","148.50","159.60","137.40","170.70","126.30","181.80","115.20","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10240880.00","388505.00"
"Wed Jul 15 2026 11:22:00 GMT+0530 (India Standard Time)","138.85","139.45","134.45","137.25","148.44","159.54","137.34","170.65","126.24","181.75","115.13","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10273055.00","450125.00"
"Wed Jul 15 2026 11:23:00 GMT+0530 (India Standard Time)","137.25","137.70","135.35","136.50","148.42","159.53","137.32","170.63","126.21","181.73","115.11","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10306465.00","140530.00"
"Wed Jul 15 2026 11:24:00 GMT+0530 (India Standard Time)","136.35","138.80","136.35","138.55","148.41","159.52","137.31","170.62","126.21","181.72","115.10","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10328370.00","81055.00"
"Wed Jul 15 2026 11:25:00 GMT+0530 (India Standard Time)","139.45","142.65","139.45","141.90","148.40","159.50","137.30","170.60","126.20","181.70","115.11","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10337405.00","120770.00"
"Wed Jul 15 2026 11:26:00 GMT+0530 (India Standard Time)","141.15","144.10","141.15","141.85","148.38","159.46","137.30","170.55","126.21","181.63","115.13","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10328890.00","325260.00"
"Wed Jul 15 2026 11:27:00 GMT+0530 (India Standard Time)","142.45","143.65","140.40","141.10","148.36","159.43","137.29","170.51","126.21","181.58","115.14","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10349495.00","260065.00"
"Wed Jul 15 2026 11:28:00 GMT+0530 (India Standard Time)","140.80","149.00","140.80","148.35","148.34","159.38","137.31","170.42","126.27","181.46","115.23","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10319790.00","574925.00"
"Wed Jul 15 2026 11:29:00 GMT+0530 (India Standard Time)","148.35","152.00","148.00","150.25","148.37","159.33","137.41","170.29","126.45","181.25","115.49","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10219820.00","1283295.00"
"Wed Jul 15 2026 11:30:00 GMT+0530 (India Standard Time)","150.25","151.50","147.30","149.00","148.38","159.29","137.46","170.21","126.54","181.13","115.62","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10194340.00","690950.00"
"Wed Jul 15 2026 11:31:00 GMT+0530 (India Standard Time)","149.00","149.75","147.75","148.65","148.38","159.28","137.48","170.17","126.58","181.07","115.69","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10199215.00","333905.00"
"Wed Jul 15 2026 11:32:00 GMT+0530 (India Standard Time)","148.65","153.20","147.90","152.65","148.40","159.26","137.55","170.11","126.69","180.97","115.84","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10224500.00","759460.00"
"Wed Jul 15 2026 11:33:00 GMT+0530 (India Standard Time)","152.65","155.75","152.50","152.50","148.47","159.27","137.67","170.07","126.87","180.87","116.07","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10174905.00","1190670.00"
"Wed Jul 15 2026 11:34:00 GMT+0530 (India Standard Time)","152.50","156.00","152.50","154.90","148.51","159.28","137.73","170.06","126.96","180.83","116.18","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10128105.00","585325.00"
"Wed Jul 15 2026 11:35:00 GMT+0530 (India Standard Time)","154.90","156.00","153.20","154.00","148.55","159.30","137.79","170.05","127.04","180.80","116.29","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","9979320.00","598325.00"
"Wed Jul 15 2026 11:36:00 GMT+0530 (India Standard Time)","153.70","154.30","150.10","150.65","148.56","159.29","137.84","170.01","127.12","180.73","116.40","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10008570.00","539890.00"
"Wed Jul 15 2026 11:37:00 GMT+0530 (India Standard Time)","150.05","152.40","148.70","149.55","148.57","159.27","137.87","169.97","127.17","180.68","116.46","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10049585.00","368810.00"
"Wed Jul 15 2026 11:38:00 GMT+0530 (India Standard Time)","149.40","151.25","146.70","146.70","148.57","159.25","137.89","169.92","127.21","180.60","116.54","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10074935.00","426725.00"
"Wed Jul 15 2026 11:39:00 GMT+0530 (India Standard Time)","146.65","147.25","143.50","144.50","148.54","159.19","137.90","169.83","127.26","180.48","116.61","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10055565.00","666770.00"
"Wed Jul 15 2026 11:40:00 GMT+0530 (India Standard Time)","144.90","146.00","140.40","141.40","148.50","159.12","137.88","169.74","127.27","180.36","116.65","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10050755.00","678275.00"
"Wed Jul 15 2026 11:41:00 GMT+0530 (India Standard Time)","141.40","145.85","141.40","143.10","148.48","159.08","137.88","169.68","127.28","180.28","116.68","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10120240.00","394875.00"
"Wed Jul 15 2026 11:42:00 GMT+0530 (India Standard Time)","142.95","143.50","140.00","140.40","148.44","159.03","137.86","169.62","127.27","180.20","116.69","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10246990.00","498875.00"
"Wed Jul 15 2026 11:43:00 GMT+0530 (India Standard Time)","140.40","140.95","137.25","138.80","148.38","158.96","137.80","169.54","127.22","180.11","116.64","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10272990.00","658970.00"
"Wed Jul 15 2026 11:44:00 GMT+0530 (India Standard Time)","138.80","138.90","134.05","134.45","148.29","158.88","137.70","169.48","127.11","180.07","116.51","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10331230.00","682825.00"
"Wed Jul 15 2026 11:45:00 GMT+0530 (India Standard Time)","134.45","138.50","134.00","138.50","148.20","158.79","137.60","169.39","127.00","179.99","116.40","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10436855.00","836940.00"
"Wed Jul 15 2026 11:46:00 GMT+0530 (India Standard Time)","138.50","139.35","135.90","137.30","148.13","158.73","137.53","169.33","126.94","179.93","116.34","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10546380.00","570050.00"
"Wed Jul 15 2026 11:47:00 GMT+0530 (India Standard Time)","137.30","138.25","135.00","135.20","148.09","158.70","137.49","169.30","126.89","179.91","116.28","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10630295.00","329225.00"
"Wed Jul 15 2026 11:48:00 GMT+0530 (India Standard Time)","135.20","136.70","135.00","135.40","148.05","158.66","137.44","169.27","126.83","179.88","116.22","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10747945.00","343850.00"
"Wed Jul 15 2026 11:49:00 GMT+0530 (India Standard Time)","135.40","136.60","135.00","136.15","148.02","158.64","137.41","169.25","126.79","179.86","116.18","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10801180.00","249145.00"
"Wed Jul 15 2026 11:50:00 GMT+0530 (India Standard Time)","136.15","136.40","133.25","135.10","147.93","158.57","137.30","169.20","126.67","179.83","116.04","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10826725.00","663195.00"
"Wed Jul 15 2026 11:51:00 GMT+0530 (India Standard Time)","135.10","135.75","129.70","131.60","147.77","158.47","137.08","169.16","126.39","179.86","115.69","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10889320.00","1046565.00"
"Wed Jul 15 2026 11:52:00 GMT+0530 (India Standard Time)","131.50","137.25","130.85","136.65","147.68","158.39","136.97","169.10","126.26","179.81","115.55","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10892765.00","740220.00"
"Wed Jul 15 2026 11:53:00 GMT+0530 (India Standard Time)","136.65","138.95","136.50","138.50","147.60","158.30","136.90","169.01","126.20","179.71","115.49","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10907000.00","848120.00"
"Wed Jul 15 2026 11:54:00 GMT+0530 (India Standard Time)","138.50","138.75","136.00","137.40","147.56","158.26","136.86","168.96","126.16","179.66","115.46","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10957570.00","445250.00"
"Wed Jul 15 2026 11:55:00 GMT+0530 (India Standard Time)","137.40","141.60","137.05","139.05","147.49","158.17","136.81","168.86","126.12","179.54","115.44","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","10923705.00","842140.00"
"Wed Jul 15 2026 11:56:00 GMT+0530 (India Standard Time)","139.05","141.60","138.30","138.70","147.45","158.12","136.78","168.80","126.11","179.47","115.44","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11008270.00","496210.00"
"Wed Jul 15 2026 11:57:00 GMT+0530 (India Standard Time)","138.70","139.50","135.60","137.00","147.40","158.07","136.74","168.74","126.07","179.41","115.40","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11036545.00","496470.00"
"Wed Jul 15 2026 11:58:00 GMT+0530 (India Standard Time)","137.00","137.25","135.40","136.70","147.38","158.05","136.71","168.72","126.04","179.39","115.37","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11032905.00","232245.00"
"Wed Jul 15 2026 11:59:00 GMT+0530 (India Standard Time)","136.70","138.80","136.50","137.40","147.36","158.03","136.69","168.70","126.03","179.37","115.36","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11055135.00","198445.00"
"Wed Jul 15 2026 12:00:00 GMT+0530 (India Standard Time)","137.40","139.10","137.05","137.05","147.34","158.00","136.67","168.67","126.00","179.33","115.34","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11124295.00","297765.00"
"Wed Jul 15 2026 12:01:00 GMT+0530 (India Standard Time)","137.05","138.70","136.75","137.30","147.32","157.98","136.65","168.64","125.99","179.31","115.33","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11164465.00","204815.00"
"Wed Jul 15 2026 12:02:00 GMT+0530 (India Standard Time)","137.30","138.80","136.00","136.25","147.29","157.96","136.63","168.62","125.97","179.28","115.30","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11171615.00","242255.00"
"Wed Jul 15 2026 12:03:00 GMT+0530 (India Standard Time)","136.25","137.25","133.80","134.25","147.25","157.92","136.58","168.59","125.91","179.25","115.24","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11158615.00","398840.00"
"Wed Jul 15 2026 12:04:00 GMT+0530 (India Standard Time)","134.35","139.00","133.80","138.20","147.21","157.87","136.54","168.54","125.87","179.21","115.21","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11080420.00","419770.00"
"Wed Jul 15 2026 12:05:00 GMT+0530 (India Standard Time)","137.60","138.35","136.55","137.85","147.19","157.85","136.52","168.52","125.86","179.18","115.19","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11129690.00","210990.00"
"Wed Jul 15 2026 12:06:00 GMT+0530 (India Standard Time)","137.60","138.30","135.10","136.95","147.17","157.83","136.50","168.50","125.84","179.16","115.17","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11148150.00","235430.00"
"Wed Jul 15 2026 12:07:00 GMT+0530 (India Standard Time)","136.90","139.00","136.90","137.45","147.14","157.80","136.48","168.46","125.82","179.13","115.16","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11178895.00","288795.00"
"Wed Jul 15 2026 12:08:00 GMT+0530 (India Standard Time)","137.40","138.30","136.25","137.90","147.12","157.78","136.46","168.44","125.80","179.10","115.14","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11254230.00","223145.00"
"Wed Jul 15 2026 12:09:00 GMT+0530 (India Standard Time)","137.90","138.30","136.15","136.50","147.10","157.76","136.44","168.42","125.78","179.08","115.13","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11233170.00","221650.00"
"Wed Jul 15 2026 12:10:00 GMT+0530 (India Standard Time)","136.50","136.60","133.50","134.40","147.04","157.71","136.37","168.37","125.71","179.04","115.04","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11290760.00","527670.00"
"Wed Jul 15 2026 12:11:00 GMT+0530 (India Standard Time)","134.70","137.00","134.10","136.10","147.00","157.67","136.33","168.34","125.66","179.01","115.00","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11260080.00","373750.00"
"Wed Jul 15 2026 12:12:00 GMT+0530 (India Standard Time)","136.10","137.00","134.85","135.35","146.99","157.66","136.32","168.33","125.65","178.99","114.98","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11290760.00","160420.00"
"Wed Jul 15 2026 12:13:00 GMT+0530 (India Standard Time)","135.35","139.00","135.10","138.25","146.95","157.62","136.29","168.28","125.62","178.95","114.95","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11240450.00","385385.00"
"Wed Jul 15 2026 12:14:00 GMT+0530 (India Standard Time)","138.25","141.70","137.80","141.60","146.91","157.56","136.27","168.20","125.62","178.85","114.98","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11217830.00","670865.00"
"Wed Jul 15 2026 12:15:00 GMT+0530 (India Standard Time)","141.55","142.00","139.30","140.55","146.87","157.49","136.25","168.11","125.63","178.73","115.00","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11143470.00","780975.00"
"Wed Jul 15 2026 12:16:00 GMT+0530 (India Standard Time)","140.55","140.85","138.20","139.50","146.85","157.46","136.23","168.07","125.62","178.69","115.01","113.58","141.17","65.42","189.33","37.83","265.08","-37.92","11157575.00","330655.00"
